source_id,url,price_man_yen,layout,area_sqm,year_built,floor_number,floors_total,address,nearest_station,walk_minutes,image_count,luxury_bathroom,luxury_bedroom,luxury_floor_plan,luxury_kitchen,luxury_living_room,luxury_toilet,brightness_bathroom,brightness_bedroom,brightness_floor_plan,brightness_kitchen,brightness_living_room,brightness_toilet,modernity_bathroom,modernity_bedroom,modernity_floor_plan,modernity_kitchen,modernity_living_room,modernity_toilet
79104290,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_79104290/,8590.0,3LDK,76.43,2003,3.0,4.0,東京都杉並区久我山１-5-21 [ ■ 周辺環境 ],久我山駅,9.0,28,0.5966796875,0.341796875,-1000.0,0.5234375,0.44921875,0.59375,0.5595703125,0.833984375,-1000.0,0.701171875,0.9348958333333334,0.62109375,0.9921875,0.9951171875,-1000.0,0.9970703125,0.9947916666666666,0.99609375
79182761,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_79182761/,8677.0,3LDK,77.18,2000,3.0,1.0,東京都杉並区和田２-26-3 [ ■ 周辺環境 ],方南町駅,9.0,35,0.4541015625,0.20963541666666666,-1000.0,0.5234375,0.4283854166666667,,0.6572265625,0.6796875,-1000.0,0.546875,0.80078125,,0.990234375,0.9973958333333334,-1000.0,0.9921875,0.99609375,
79229394,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_79229394/,8690.0,3LDK,73.6,2004,2.0,7.0,東京都杉並区善福寺１ [ ■ 周辺環境 ],西荻窪駅,15.0,27,0.46875,0.32421875,-1000.0,0.5671875,0.5,0.5,0.796875,0.8935546875,-1000.0,0.76953125,0.95703125,0.77734375,0.9921875,0.98779296875,-1000.0,0.96328125,0.98828125,0.9453125
78779607,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_78779607/,8580.0,3DK,57.67,1996,8.0,12.0,東京都台東区北上野２ [ ■ 周辺環境 ],上野駅,10.0,10,0.546875,0.29296875,,0.46875,0.380859375,0.29296875,0.607421875,0.53125,,0.77734375,0.76171875,0.62109375,0.99609375,0.9921875,,0.99609375,0.98828125,0.99609375
79226932,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_79226932/,8780.0,1LDK,57.44,2001,9.0,12.0,東京都台東区蔵前２ [ ■ 周辺環境 ],蔵前駅,1.0,22,0.40625,0.2724609375,-1000.0,0.3821614583333333,,0.37890625,0.53125,0.8583984375,-1000.0,0.837890625,,0.46875,1.0,0.99609375,-1000.0,0.9967447916666666,,0.99609375
79106491,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_79106491/,8880.0,3LDK,95.0,2006,3.0,15.0,東京都足立区千住東１ [ ■ 周辺環境 ],北千住駅,10.0,22,0.55078125,0.333984375,-1000.0,0.34765625,0.65234375,0.5625,0.4401041666666667,0.7861328125,-1000.0,0.62109375,0.63671875,0.34765625,0.9856770833333334,0.955078125,-1000.0,0.99609375,0.947265625,0.96875
78796014,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_78796014/,8799.0,2LDK,57.81,1992,5.0,13.0,東京都文京区白山１ [ ■ 周辺環境 ],白山駅,1.0,27,0.73046875,0.4174107142857143,-1000.0,0.53203125,0.65234375,0.5,0.65234375,0.8794642857142857,-1000.0,0.82890625,0.93359375,0.73046875,0.984375,0.9966517857142857,-1000.0,0.95625,0.9921875,0.98828125
20236251,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_20236251/,8780.0,1LDK,41.3,2018,3.0,14.0,東京都千代田区岩本町２ [ ■ 周辺環境 ],小伝馬町駅,4.0,26,0.515625,0.5380859375,-1000.0,0.5611979166666666,,,0.666015625,0.5302734375,-1000.0,0.5794270833333334,,,0.994140625,0.998046875,-1000.0,0.9622395833333334,,
20354779,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_20354779/,8799.0,1LDK,39.11,2012,7.0,15.0,東京都千代田区東神田１-2-12 [ ■ 周辺環境 ],小伝馬町駅,5.0,24,0.7682291666666666,0.4365234375,-1000.0,0.3684895833333333,,,0.9309895833333334,0.8642578125,-1000.0,0.9049479166666666,,,0.9908854166666666,0.990234375,-1000.0,0.98046875,,
20089848,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20089848/,8800.0,3LDK,70.27,2023,10.0,14.0,東京都江戸川区西小岩１ [ ■ 周辺環境 ],小岩駅,3.0,22,0.5807291666666666,0.24609375,-1000.0,0.5625,0.4765625,,0.48046875,0.70703125,-1000.0,0.51171875,0.5830078125,,0.9869791666666666,1.0,-1000.0,0.9947916666666666,0.9970703125,
20288007,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20288007/,8780.0,4LDK,92.91,2009,2.0,13.0,東京都江東区亀戸９-１４－１５ [ ■ 周辺環境 ],東大島駅,8.0,30,0.70703125,0.1640625,-1000.0,0.24609375,,,0.89453125,0.46875,-1000.0,0.8359375,,,0.98828125,0.92578125,-1000.0,0.98046875,,
20303025,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_20303025/,8780.0,1LDK,38.14,2020,3.0,1.0,東京都目黒区青葉台３ [ ■ 周辺環境 ],池尻大橋駅,8.0,22,0.6315104166666666,0.30078125,-1000.0,0.392578125,0.3880208333333333,0.53125,0.7057291666666666,0.7734375,-1000.0,0.53125,0.8216145833333334,0.53125,0.9973958333333334,0.998046875,-1000.0,0.97265625,0.99609375,0.99609375
20202168,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_20202168/,8780.0,3LDK,71.31,2018,5.0,15.0,東京都中野区江古田３ [ ■ 周辺環境 ],新江古田駅,10.0,19,0.5221354166666666,0.296875,-1000.0,0.40625,0.8515625,,0.5690104166666666,0.8370535714285714,-1000.0,0.8359375,0.8359375,,0.9895833333333334,0.9966517857142857,-1000.0,0.9921875,0.9921875,
20351471,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_20351471/,8790.0,3LDK,64.55,2001,5.0,1.0,東京都中野区南台１-6-17 [ ■ 周辺環境 ],西新宿五丁目駅,11.0,32,0.6078125,0.427734375,-1000.0,0.5875,0.75390625,0.26953125,0.78203125,0.828125,-1000.0,0.8578125,0.5,0.8515625,0.9875,0.994140625,-1000.0,0.99453125,0.99609375,0.98828125
20200933,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20200933/,8880.0,2LDK,75.16,2006,4.0,9.0,東京都世田谷区船橋３ [ ■ 周辺環境 ],千歳船橋駅,9.0,22,0.4619140625,0.23177083333333334,-1000.0,0.3997395833333333,0.34765625,,0.640625,0.8255208333333334,-1000.0,0.8033854166666666,0.87890625,,0.9970703125,0.9973958333333334,-1000.0,0.99609375,0.99609375,
20253333,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20253333/,8820.0,2LDK,51.0,2017,4.0,5.0,東京都世田谷区若林１ [ ■ 周辺環境 ],西太子堂駅,4.0,21,0.439453125,0.3190104166666667,-1000.0,0.5104166666666666,0.376953125,0.3203125,0.62109375,0.7408854166666666,-1000.0,0.55078125,0.62109375,0.4375,0.986328125,0.9947916666666666,-1000.0,0.9947916666666666,0.99609375,0.9921875
78328229,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78328229/,8800.0,3LDK,90.29,1985,4.0,5.0,東京都世田谷区船橋１ [ ■ 周辺環境 ],千歳船橋駅,6.0,23,0.3822544642857143,0.23307291666666666,-1000.0,0.4375,,,0.7611607142857143,0.8463541666666666,-1000.0,0.7421875,,,0.98828125,0.9947916666666666,-1000.0,0.994140625,,
20266050,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20266050/,8850.0,2LDK,72.48,1970,5.0,2.0,東京都新宿区富久町 [ ■ 周辺環境 ],新宿御苑前駅,8.0,32,0.544921875,0.32890625,-1000.0,0.421875,0.4283854166666667,0.70703125,0.408203125,0.7359375,-1000.0,0.546875,0.765625,0.40625,0.9921875,0.99375,-1000.0,0.9921875,0.9934895833333334,0.984375
20270989,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20270989/,8780.0,1LDK,43.21,1994,19.0,4.0,東京都新宿区西新宿６-21-1 [ ■ 周辺環境 ],都庁前駅,7.0,26,0.4895833333333333,0.34765625,-1000.0,0.638671875,,0.62109375,0.51953125,0.3203125,-1000.0,0.380859375,,0.62109375,0.9921875,0.98828125,-1000.0,0.98828125,,0.97265625
20312020,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20312020/,8780.0,2LDK,71.49,1988,3.0,1.0,東京都新宿区百人町３-1-5 [ ■ 周辺環境 ],新大久保駅,9.0,31,0.3515625,0.3203125,-1000.0,0.484375,0.46875,0.5625,0.6703125,0.6484375,-1000.0,0.81640625,0.8515625,0.65234375,0.9953125,0.994140625,-1000.0,0.998046875,0.99609375,1.0
20082036,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20082036/,8880.0,3LDK,91.49,1971,9.0,11.0,東京都杉並区方南１ [ ■ 周辺環境 ],方南町駅,9.0,33,0.55390625,0.4375,-1000.0,0.5950520833333334,0.62109375,,0.72734375,0.8515625,-1000.0,0.6770833333333334,0.8671875,,0.99609375,0.99609375,-1000.0,0.9954427083333334,0.99609375,
20156191,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20156191/,8880.0,2LDK,71.06,2015,3.0,1.0,東京都杉並区阿佐谷南３ [ ■ 周辺環境 ],阿佐ケ谷駅,9.0,27,0.751953125,0.60546875,-1000.0,0.5546875,,0.4375,0.787109375,0.92578125,-1000.0,0.642578125,,0.84375,0.98046875,0.98046875,-1000.0,0.90234375,,0.966796875
79167406,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_79167406/,8880.0,3LDK,74.35,1996,2.0,3.0,東京都杉並区和泉２ [ ■ 周辺環境 ],明大前駅,12.0,21,0.6341145833333334,0.337890625,-1000.0,0.392578125,0.34765625,,0.6692708333333334,0.751953125,-1000.0,0.7314453125,0.81640625,,0.9908854166666666,0.9921875,-1000.0,0.9873046875,0.98828125,
79234275,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_79234275/,8880.0,3LDK,91.49,1971,9.0,11.0,東京都杉並区方南１ [ ■ 周辺環境 ],方南町駅,9.0,23,0.49609375,0.36328125,-1000.0,0.46875,0.529296875,,0.7122395833333334,0.85546875,-1000.0,0.7734375,0.806640625,,0.9817708333333334,0.994140625,-1000.0,0.994140625,0.990234375,
20231511,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20231511/,8790.0,2LDK,61.83,2000,6.0,12.0,東京都台東区入谷１ [ ■ 周辺環境 ],入谷駅,4.0,26,0.5768229166666666,0.4375,-1000.0,0.62109375,0.486328125,0.59375,0.7213541666666666,0.81640625,-1000.0,0.337890625,0.82421875,0.53125,0.9921875,0.9921875,-1000.0,0.98828125,0.98828125,0.99609375
20333046,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20333046/,8790.0,2LDK,61.83,2000,6.0,12.0,東京都台東区入谷１-1-3 [ ■ 周辺環境 ],入谷駅,4.0,31,0.62109375,0.361328125,-1000.0,0.5361328125,,0.5625,0.8515625,0.865234375,-1000.0,0.6748046875,,0.73046875,0.99609375,0.9993489583333334,-1000.0,0.99609375,,1.0
78821709,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_78821709/,8790.0,2LDK,65.61,2009,2.0,7.0,東京都豊島区長崎２ [ ■ 周辺環境 ],椎名町駅,5.0,28,0.572265625,0.26953125,-1000.0,0.37109375,0.3307291666666667,,0.564453125,0.62109375,-1000.0,0.611328125,0.6875,,0.9921875,0.99609375,-1000.0,0.984375,0.99609375,
78898617,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_78898617/,8880.0,1LDK,73.39,2009,16.0,24.0,東京都足立区千住曙町40-1 [ ■ 周辺環境 ],京成関屋駅,5.0,28,0.421875,0.2421875,-1000.0,0.455078125,0.5,0.24609375,0.59375,0.763671875,-1000.0,0.716796875,0.751953125,0.89453125,0.9921875,0.9921875,-1000.0,0.994140625,0.99609375,0.98046875
79018932,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_79018932/,8980.0,3LDK,59.17,1974,12.0,13.0,東京都文京区本駒込６ [ ■ 周辺環境 ],駒込駅,6.0,26,0.392578125,0.6796875,-1000.0,0.62109375,,0.37890625,0.4375,0.75390625,-1000.0,0.40625,,0.673828125,0.98828125,0.99609375,-1000.0,0.98828125,,0.984375
20005458,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_20005458/,8980.0,1LDK,47.85,2017,3.0,14.0,東京都千代田区神田佐久間町３ [ ■ 周辺環境 ],秋葉原駅,5.0,28,0.6078125,0.4326171875,-1000.0,0.4283854166666667,,,0.68125,0.849609375,-1000.0,0.78125,,,0.99375,1.0,-1000.0,0.99609375,,
78813649,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_78813649/,8980.0,1LDK,47.85,2017,3.0,14.0,東京都千代田区神田佐久間町３ [ ■ 周辺環境 ],秋葉原駅,5.0,28,0.6982421875,0.3203125,-1000.0,0.4921875,0.26953125,,0.6787109375,0.8359375,-1000.0,0.5690104166666666,0.8671875,,0.9873046875,1.0,-1000.0,0.97265625,0.9921875,
78931547,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_78931547/,8980.0,1LDK,47.85,2017,3.0,14.0,東京都千代田区神田佐久間町３-21 [ ■ 周辺環境 ],秋葉原駅,5.0,21,0.7096354166666666,0.2877604166666667,-1000.0,0.26953125,,0.37890625,0.6901041666666666,0.80078125,-1000.0,0.59375,,0.59375,0.9895833333333334,0.99609375,-1000.0,0.9921875,,0.984375
79085812,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_79085812/,8980.0,1LDK,47.85,2017,3.0,14.0,東京都千代田区神田佐久間町３ [ ■ 周辺環境 ],秋葉原駅,8.0,22,0.6669921875,,-1000.0,0.6484375,,0.53125,0.810546875,,-1000.0,0.8177083333333334,,0.953125,0.986328125,,-1000.0,0.9934895833333334,,1.0
20166873,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20166873/,8900.0,3LDK,75.13,2014,3.0,8.0,東京都江戸川区清新町２ [ ■ 周辺環境 ],西葛西駅,16.0,22,0.34765625,0.1484375,-1000.0,0.4375,,,0.53125,0.73046875,-1000.0,0.40625,,,0.96875,0.9921875,-1000.0,0.98828125,,
20201691,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20201691/,8980.0,3LDK,80.96,2020,3.0,11.0,東京都江戸川区清新町２ [ ■ 周辺環境 ],西葛西駅,14.0,22,0.5009765625,0.17578125,-1000.0,0.52265625,0.73046875,,0.5302734375,0.73828125,-1000.0,0.7453125,0.92578125,,0.9794921875,0.9921875,-1000.0,0.9921875,0.98828125,
78990397,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_78990397/,8880.0,3LDK,144.41,1992,11.0,14.0,東京都北区西ケ原１-30-1 [ ■ 周辺環境 ],西ケ原駅,4.0,19,0.349609375,,-1000.0,0.34765625,0.7421875,,0.546875,,-1000.0,0.5625,0.728515625,,0.982421875,,-1000.0,0.99609375,0.986328125,
20144856,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20144856/,8980.0,2LDK,72.92,1992,8.0,8.0,東京都江東区東陽２-５－１４ [ ■ 周辺環境 ],東陽町駅,2.0,21,0.5130208333333334,0.26953125,-1000.0,0.294921875,,,0.6985677083333334,0.59375,-1000.0,0.572265625,,,0.98828125,0.9921875,-1000.0,0.990234375,,
78616033,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78616033/,8980.0,1LDK,68.26,2022,8.0,15.0,東京都江東区東砂７ [ ■ 周辺環境 ],南砂町駅,13.0,22,0.52734375,0.3486328125,-1000.0,0.4328125,0.46875,,0.5403645833333334,0.8017578125,-1000.0,0.83828125,0.89453125,,0.9934895833333334,0.99609375,-1000.0,0.9953125,0.99609375,
20202986,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_20202986/,8980.0,3LDK,91.2,2004,6.0,7.0,東京都目黒区目黒２ [ ■ 周辺環境 ],中目黒駅,16.0,22,0.4583333333333333,0.26953125,-1000.0,0.357421875,,,0.5963541666666666,0.65234375,-1000.0,0.52734375,,,0.9921875,0.9921875,-1000.0,0.99609375,,
79210866,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_79210866/,8980.0,1LDK,37.63,2021,3.0,1.0,東京都目黒区中目黒４-6 [ ■ 周辺環境 ],中目黒駅,11.0,21,0.5048828125,0.17578125,-1000.0,0.515625,0.24609375,,0.4248046875,0.814453125,-1000.0,0.447265625,0.791015625,,0.9931640625,0.990234375,-1000.0,0.974609375,0.98828125,
78786640,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78786640/,8980.0,1LDK,56.68,1980,2.0,5.0,東京都港区東麻布２ [ ■ 周辺環境 ],麻布十番駅,5.0,22,0.4973958333333333,0.24609375,-1000.0,0.36328125,0.26953125,0.5625,0.53125,0.5625,-1000.0,0.560546875,0.89453125,0.40625,0.9934895833333334,0.99609375,-1000.0,0.98828125,0.99609375,0.98828125
20200780,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_20200780/,8980.0,2LDK,55.62,1995,6.0,12.0,東京都中野区中野６-3-5 [ ■ 周辺環境 ],東中野駅,9.0,29,0.6337890625,0.26171875,-1000.0,0.525,0.650390625,0.796875,0.7158203125,0.87109375,-1000.0,0.65859375,0.87109375,0.5,0.984375,0.98828125,-1000.0,0.98671875,0.998046875,0.98046875
20170973,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20170973/,8890.0,4LDK,80.27,2018,1.0,8.0,東京都練馬区立野町 [ ■ 周辺環境 ],武蔵関駅,17.0,22,0.5849609375,0.421875,-1000.0,0.46875,,,0.365234375,0.53125,-1000.0,0.4895833333333333,,,0.982421875,0.998046875,-1000.0,0.9934895833333334,,
79137680,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_79137680/,8980.0,3LDK,154.86,1990,2.0,8.0,東京都練馬区関町南２ [ ■ 周辺環境 ],上石神井駅,9.0,33,0.4505208333333333,0.265625,-1000.0,0.4375,0.34375,0.271484375,0.4205729166666667,0.759765625,-1000.0,0.26953125,0.7158203125,0.650390625,0.9908854166666666,0.994140625,-1000.0,0.99609375,0.9892578125,0.9765625
20200944,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20200944/,8980.0,3LDK,73.98,2017,7.0,14.0,東京都大田区西六郷３ [ ■ 周辺環境 ],六郷土手駅,10.0,23,0.4853515625,0.3841145833333333,-1000.0,0.4596354166666667,0.5625,,0.6845703125,0.81640625,-1000.0,0.7942708333333334,0.796875,,0.9912109375,0.9947916666666666,-1000.0,0.9986979166666666,0.99609375,
78748051,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78748051/,8980.0,2LDK,89.94,1972,11.0,12.0,東京都大田区田園調布１ [ ■ 周辺環境 ],多摩川駅,6.0,22,0.583984375,,-1000.0,0.4828125,0.607421875,,0.365234375,,-1000.0,0.5796875,0.80078125,,0.9921875,,-1000.0,0.99453125,0.9931640625,
79059269,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_79059269/,8980.0,3LDK,76.7,2012,6.0,9.0,東京都大田区東糀谷４ [ ■ 周辺環境 ],大鳥居駅,8.0,22,0.4619140625,0.14453125,-1000.0,0.4267578125,0.28515625,,0.4345703125,0.650390625,-1000.0,0.5185546875,0.560546875,,0.99609375,0.998046875,-1000.0,0.9931640625,0.9921875,
78591595,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78591595/,8980.0,2LDK,82.69,1976,4.0,1.0,東京都世田谷区経堂１ [ ■ 周辺環境 ],経堂駅,1.0,22,0.4479166666666667,,-1000.0,0.46875,0.40625,,0.6158854166666666,,-1000.0,0.6484375,0.765625,,0.9921875,,-1000.0,0.982421875,0.990234375,
78286653,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_78286653/,8880.0,1LDK,36.02,2023,12.0,1.0,東京都品川区西五反田２ [ ■ 周辺環境 ],五反田駅,6.0,18,0.52265625,,-1000.0,0.53125,0.77734375,0.796875,0.6984375,,-1000.0,0.96875,0.9453125,0.65234375,0.996875,,-1000.0,0.9921875,0.99609375,0.9921875
20154065,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20154065/,8890.0,4LDK,102.0,2003,1.0,1.0,東京都杉並区上井草２ [ ■ 周辺環境 ],井荻駅,7.0,33,0.5203125,0.353515625,-1000.0,0.4765625,0.4641927083333333,0.46875,0.734375,0.7734375,-1000.0,0.7548828125,0.8125,0.5625,0.9953125,0.99609375,-1000.0,0.9931640625,0.9954427083333334,0.98046875
78982737,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_78982737/,8980.0,2DK,58.07,2007,4.0,7.0,東京都杉並区阿佐谷北１ [ ■ 周辺環境 ],阿佐ケ谷駅,6.0,21,0.4817708333333333,0.34765625,-1000.0,0.3203125,0.333984375,0.5,0.5598958333333334,0.85703125,-1000.0,0.62109375,0.919921875,0.5,0.9934895833333334,0.9953125,-1000.0,0.99609375,0.98828125,0.99609375
20317401,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20317401/,8980.0,1LDK,56.6,2012,14.0,15.0,東京都台東区根岸１-１－２７ [ ■ 周辺環境 ],鶯谷駅,3.0,29,0.822265625,,-1000.0,0.203125,0.8359375,,0.529296875,,-1000.0,0.619140625,0.46875,,0.9921875,,-1000.0,0.818359375,0.99609375,
20183650,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20183650/,8980.0,2LDK,79.1,1997,4.0,1.0,東京都豊島区池袋本町４ [ ■ 周辺環境 ],板橋駅,7.0,27,0.7526041666666666,0.28515625,-1000.0,0.3421875,0.37890625,,0.296875,0.53125,-1000.0,0.50625,0.6796875,,0.9921875,0.998046875,-1000.0,0.99375,0.99609375,
79017824,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_79017824/,8980.0,2LDK,65.61,2009,2.0,7.0,東京都豊島区長崎２ [ ■ 周辺環境 ],椎名町駅,6.0,29,0.5625,0.228515625,-1000.0,0.4111328125,0.2578125,0.37890625,0.46875,0.453125,-1000.0,0.4853515625,0.607421875,0.62109375,0.984375,0.99609375,-1000.0,0.9853515625,0.998046875,0.96875
79106054,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_79106054/,8970.0,3LDK,72.13,1982,7.0,7.0,東京都豊島区池袋２-78-2 [ ■ 周辺環境 ],池袋駅,8.0,27,0.6380208333333334,0.3125,-1000.0,0.515625,0.32421875,0.65234375,0.6419270833333334,0.87109375,-1000.0,0.833984375,0.939453125,0.46875,0.99609375,0.99609375,-1000.0,0.994140625,0.99609375,0.99609375
20219238,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20219238/,8980.0,2LDK,59.4,1983,9.0,13.0,東京都文京区関口１ [ ■ 周辺環境 ],江戸川橋駅,1.0,27,0.783203125,,-1000.0,0.5657552083333334,0.5,0.37890625,0.705078125,,-1000.0,0.7109375,0.796875,0.6796875,0.966796875,,-1000.0,0.9947916666666666,0.99609375,0.9921875
79058217,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_79058217/,8980.0,3LDK,73.77,1980,2.0,1.0,東京都中央区日本橋浜町１-10-8 [ ■ 周辺環境 ],浜町駅,4.0,15,0.4765625,,-1000.0,0.4296875,0.40625,,0.428125,,-1000.0,0.73046875,0.77734375,,0.99375,,-1000.0,0.9895833333333334,0.99609375,
20110052,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20110052/,8998.0,3LDK,63.27,2012,10.0,15.0,東京都板橋区大山町 [ ■ 周辺環境 ],大山駅,4.0,22,0.5520833333333334,0.3072916666666667,-1000.0,0.41796875,0.29296875,,0.7096354166666666,0.8489583333333334,-1000.0,0.8645833333333334,0.90625,,0.9934895833333334,0.9973958333333334,-1000.0,0.9947916666666666,0.99609375,
78825330,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_78825330/,8999.0,4LDK,81.03,1998,6.0,10.0,東京都北区赤羽南１ [ ■ 周辺環境 ],赤羽駅,6.0,21,0.42578125,0.3229166666666667,-1000.0,0.22265625,0.3125,,0.5260416666666666,0.7890625,-1000.0,0.73046875,0.7890625,,0.9947916666666666,0.9908854166666666,-1000.0,0.98828125,0.98828125,
20292655,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20292655/,8999.0,2LDK,68.94,2003,1.0,7.0,東京都江東区三好４-7－24 [ ■ 周辺環境 ],清澄白河駅,11.0,22,0.53125,0.26953125,-1000.0,0.46875,0.5087890625,0.53125,0.642578125,0.62109375,-1000.0,0.5,0.849609375,0.5625,0.990234375,0.9921875,-1000.0,0.99609375,0.99609375,0.9765625
78488190,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78488190/,8980.0,2LDK,72.27,2023,1.0,13.0,東京都江東区南砂７ [ ■ 周辺環境 ],南砂町駅,5.0,22,0.5224609375,0.46875,-1000.0,0.68359375,,,0.5908203125,0.40625,-1000.0,0.5,,,0.994140625,1.0,-1000.0,0.998046875,,
78608780,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78608780/,8980.0,2LDK,72.27,2023,1.0,13.0,東京都江東区南砂７-10-9 [ ■ 周辺環境 ],南砂町駅,6.0,20,0.6328125,0.515625,-1000.0,0.5296875,,0.40625,0.5,0.568359375,-1000.0,0.68125,,0.4375,0.9921875,0.998046875,-1000.0,0.9953125,,0.984375
20354972,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20354972/,8999.0,2LDK,47.7,1984,3.0,1.0,東京都港区芝３-12-18 [ ■ 周辺環境 ],赤羽橋駅,5.0,23,0.7682291666666666,0.4365234375,-1000.0,0.37890625,,,0.9309895833333334,0.8642578125,-1000.0,0.923828125,,,0.9908854166666666,0.990234375,-1000.0,0.9921875,,
78835640,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78835640/,8980.0,1LDK,47.14,2006,3.0,1.0,東京都港区台場２-2-2 [ ■ 周辺環境 ],お台場海浜公園駅,2.0,19,0.455078125,,-1000.0,0.37890625,0.34765625,0.5,0.306640625,,-1000.0,0.73046875,0.796875,0.37890625,0.994140625,,-1000.0,0.99609375,0.99609375,0.9921875
20200943,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20200943/,8980.0,3LDK,75.85,2017,8.0,14.0,東京都大田区西六郷３ [ ■ 周辺環境 ],六郷土手駅,10.0,22,,,-1000.0,,0.6337890625,,,,-1000.0,,0.814453125,,,,-1000.0,,0.9794921875,
20207626,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20207626/,8998.0,3LDK,109.72,2000,1.0,1.0,東京都世田谷区桜新町１ [ ■ 周辺環境 ],桜新町駅,8.0,34,0.18359375,0.255859375,-1000.0,,0.53125,0.29296875,0.796875,0.734375,-1000.0,,0.5625,0.46875,0.92578125,0.9921875,-1000.0,,0.953125,0.953125
77576480,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_77576480/,8980.0,1LDK,65.76,2004,2.0,5.0,東京都世田谷区若林４-11-5 [ ■ 周辺環境 ],若林駅,3.0,27,0.5546875,0.27232142857142855,-1000.0,0.5,0.37890625,,0.79609375,0.8911830357142857,-1000.0,0.634765625,0.9140625,,0.99140625,0.9944196428571429,-1000.0,0.99609375,0.99609375,
78311165,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78311165/,8980.0,2LDK,56.81,2007,1.0,4.0,東京都世田谷区野沢１ [ ■ 周辺環境 ],駒沢大学駅,11.0,18,0.47265625,0.26953125,-1000.0,0.40625,,,0.725,0.845703125,-1000.0,0.77734375,,,0.9890625,0.998046875,-1000.0,1.0,,
